"annotation_id","annotator","created_at","id","label","lead_time","title","updated_at"
342,"1","2023-08-25T08:00:19.212287Z",663995,"[{""start"":18,""end"":68,""text"":""Не меняется статус заявки при ограничении через ЦК"",""labels"":[""TITLE""]},{""start"":11,""end"":17,""text"":""976988"",""labels"":[""ID""]},{""start"":1,""end"":6,""text"":""МОЭСК"",""labels"":[""PROJECT""]}]",9.306,"[МОЭСК] #HD976988 Не меняется статус заявки при ограничении через ЦК","2023-08-25T08:00:19.212338Z"
343,"1","2023-08-25T08:01:09.508019Z",631883,"[{""start"":18,""end"":75,""text"":""В акте на возобновление отсутствует ТоП во вкладке Объект"",""labels"":[""TITLE""]},{""start"":0,""end"":5,""text"":""МОЭСК"",""labels"":[""PROJECT""]},{""start"":10,""end"":16,""text"":""931102"",""labels"":[""ID""]}]",48.759,"МОЭСК (SD 931102) В акте на возобновление отсутствует ТоП во вкладке Объект","2023-08-25T08:01:09.508075Z"
344,"1","2023-08-25T08:01:19.773959Z",632998,"[{""start"":26,""end"":137,""text"":""Мероприятия по минимизации возможных угроз информационной безопасности для веб-приложений АО «Сетевая компания»"",""labels"":[""TITLE""]},{""start"":10,""end"":23,""text"":""СК00-00334627"",""labels"":[""ID""]},{""start"":1,""end"":7,""text"":""КСК МС"",""labels"":[""PROJECT""]}]",9.024,"[КСК МС] (СК00-00334627). Мероприятия по минимизации возможных угроз информационной безопасности для веб-приложений АО «Сетевая компания»","2023-08-25T08:01:19.774020Z"
345,"1","2023-08-25T08:01:33.725785Z",537163,"[{""start"":17,""end"":128,""text"":""Наблюдается резкое снижение по кол-ву ПУ по которым не было контрольного съема показаний более года на сентябрь"",""labels"":[""TITLE""]},{""start"":133,""end"":139,""text"":""792861"",""labels"":[""ID""]},{""start"":10,""end"":16,""text"":""42644 "",""labels"":[""ID""]},{""start"":0,""end"":5,""text"":""МОЭСК"",""labels"":[""PROJECT""]}]",12.721,"МОЭСК. HD-42644  Наблюдается резкое снижение по кол-ву ПУ по которым не было контрольного съема показаний более года на сентябрь (SD 792861)","2023-08-25T08:01:33.725837Z"
346,"1","2023-08-25T08:01:48.313465Z",687779,"[{""start"":38,""end"":87,""text"":""Не проходит синхронизация на мобильном устройстве"",""labels"":[""TITLE""]},{""start"":12,""end"":37,""text"":""1004752, 1002591, 1004615"",""labels"":[""ID""]},{""start"":1,""end"":6,""text"":""МОЭСК"",""labels"":[""PROJECT""]}]",13.003,"[МОЭСК] #HD 1004752, 1002591, 1004615 Не проходит синхронизация на мобильном устройстве","2023-08-25T08:01:48.313515Z"
347,"1","2023-08-25T08:01:58.494483Z",634989,"[{""start"":25,""end"":149,""text"":""При оформлении отказа от выполнения и последующем снятии контрольных показаний отображаются фотографии, сделанные при отказе"",""labels"":[""TITLE""]},{""start"":10,""end"":23,""text"":""СК00-00336313"",""labels"":[""ID""]},{""start"":1,""end"":7,""text"":""КСК МС"",""labels"":[""PROJECT""]}]",8.759,"[КСК МС] (СК00-00336313) При оформлении отказа от выполнения и последующем снятии контрольных показаний отображаются фотографии, сделанные при отказе ","2023-08-25T08:01:58.494534Z"
348,"1","2023-08-25T08:02:08.193365Z",796954,"[{""start"":17,""end"":84,""text"":""Необходимо реализовать отображение заявки SAP в Цифровом контролере"",""labels"":[""TITLE""]},{""start"":12,""end"":16,""text"":""5136"",""labels"":[""ID""]},{""start"":1,""end"":9,""text"":""МОЭСК МС"",""labels"":[""PROJECT""]}]",8.287,"[МОЭСК МС] #5136 Необходимо реализовать отображение заявки SAP в Цифровом контролере","2023-08-25T08:02:08.193416Z"
349,"1","2023-08-25T08:02:27.179762Z",719275,"[{""start"":1,""end"":12,""text"":""МРСК СевКав"",""labels"":[""PROJECT""]},{""start"":17,""end"":22,""text"":""51857"",""labels"":[""ID""]},{""start"":23,""end"":106,""text"":""Ошибка: В АРМ Мобильный Агент в отчете за декабрь отображаются только 9 контролеров"",""labels"":[""TITLE""]}]",17.626,"[МРСК СевКав] #HD51857 Ошибка: В АРМ Мобильный Агент в отчете за декабрь отображаются только 9 контролеров","2023-08-25T08:02:27.179815Z"
350,"1","2023-08-25T08:02:38.522444Z",776923,"[{""start"":19,""end"":89,""text"":""Провести демонстрацию возможности ввода показаний в \""Маршрутном листе\"""",""labels"":[""TITLE""]},{""start"":0,""end"":17,""text"":""[NE] Россети Урал"",""labels"":[""PROJECT""]}]",9.966,"[NE] Россети Урал. Провести демонстрацию возможности ввода показаний в ""Маршрутном листе""","2023-08-25T08:02:38.522501Z"
351,"1","2023-08-25T08:02:46.550342Z",548903,"[{""start"":12,""end"":86,""text"":""Поиск расхождений разницы между базами заказчика и нашей. (Внутренний баг)"",""labels"":[""TITLE""]},{""start"":0,""end"":7,""text"":""МОЭСК. "",""labels"":[""PROJECT""]}]",6.597,"МОЭСК. HD.  Поиск расхождений разницы между базами заказчика и нашей. (Внутренний баг)","2023-08-25T08:02:46.550399Z"
352,"1","2023-08-25T08:02:56.578024Z",647543,"[{""start"":12,""end"":33,""text"":""Трудооценка доработок"",""labels"":[""TITLE""]},{""start"":0,""end"":3,""text"":""ЦиП"",""labels"":[""PROJECT""]}]",8.592,"ЦиП. НИОКР. Трудооценка доработок","2023-08-25T08:02:56.578093Z"
353,"1","2023-08-25T08:03:06.469372Z",658972,"[{""start"":19,""end"":85,""text"":""В МО отображаются номера бланков, которые не выдавались сотруднику"",""labels"":[""TITLE""]},{""start"":1,""end"":6,""text"":""МОЭСК"",""labels"":[""PROJECT""]},{""start"":11,""end"":17,""text"":""970449"",""labels"":[""ID""]}]",8.267,"[МОЭСК] #HD970449  В МО отображаются номера бланков, которые не выдавались сотруднику","2023-08-25T08:03:06.469426Z"
354,"1","2023-08-25T08:03:17.266722Z",551236,"[{""start"":27,""end"":50,""text"":""Консультации заказчика."",""labels"":[""TITLE""]},{""start"":0,""end"":18,""text"":""МРСК ЦиП и Центра."",""labels"":[""PROJECT""]},{""start"":19,""end"":26,""text"":""МС. ТП."",""labels"":[""OTHER""]}]",9.387,"МРСК ЦиП и Центра. МС. ТП. Консультации заказчика.","2023-08-25T08:03:17.266778Z"
355,"1","2023-08-25T08:03:32.896338Z",553259,"[{""start"":16,""end"":95,""text"":""При формировании Акта допуска нет возможности сохранить фото с типом \""Новый ПУ\"""",""labels"":[""TITLE""]},{""start"":0,""end"":7,""text"":""МОЭСК. "",""labels"":[""PROJECT""]},{""start"":10,""end"":15,""text"":""43556"",""labels"":[""ID""]},{""start"":100,""end"":106,""text"":""818412"",""labels"":[""ID""]}]",14.241,"МОЭСК. HD-43556 При формировании Акта допуска нет возможности сохранить фото с типом ""Новый ПУ"" (SD 818412)","2023-08-25T08:03:32.896390Z"
356,"1","2023-08-25T08:03:51.919923Z",532706,"[{""start"":16,""end"":167,""text"":""При занесении инструментальных проверок через цифровой контролер, почти никогда не притягиваются номера бланков строгой отчетности (поиск не работает)."",""labels"":[""TITLE""]},{""start"":172,""end"":178,""text"":""703331"",""labels"":[""ID""]},{""start"":10,""end"":15,""text"":""42426"",""labels"":[""ID""]},{""start"":0,""end"":5,""text"":""МОЭСК"",""labels"":[""PROJECT""]}]",17.861,"МОЭСК. HD-42426 При занесении инструментальных проверок через цифровой контролер, почти никогда не притягиваются номера бланков строгой отчетности (поиск не работает). (SD 703331)","2023-08-25T08:03:51.919974Z"
357,"1","2023-08-25T08:04:00.808254Z",792317,"[{""start"":16,""end"":76,""text"":""По ссылке в «Цифровом контролере» не удается скачать контент"",""labels"":[""TITLE""]},{""start"":1,""end"":6,""text"":""МОЭСК"",""labels"":[""PROJECT""]},{""start"":11,""end"":15,""text"":""5248"",""labels"":[""ID""]}]",7.65,"[МОЭСК] #HD5248 По ссылке в «Цифровом контролере» не удается скачать контент","2023-08-25T08:04:00.808309Z"
358,"1","2023-08-25T08:04:10.871710Z",793058,"[{""start"":24,""end"":109,""text"":""Переводить показания в недостоверные после 26 числа по ОДПУ МКД в клиенте ЮЛ (ЗИ №83)"",""labels"":[""TITLE""]},{""start"":17,""end"":22,""text"":""55955"",""labels"":[""ID""]},{""start"":1,""end"":12,""text"":""МРСК СевКав"",""labels"":[""PROJECT""]}]",8.918,"[МРСК СевКав] #HD55955  Переводить показания в недостоверные после 26 числа по ОДПУ МКД в клиенте ЮЛ (ЗИ №83)","2023-08-25T08:04:10.871773Z"
359,"1","2023-08-25T08:04:18.496797Z",751790,"[{""start"":18,""end"":74,""text"":""Настройка тестового омнис Заказчика на тестовый стенд МА"",""labels"":[""TITLE""]},{""start"":1,""end"":16,""text"":""МРСК СевКав ЛКК"",""labels"":[""PROJECT""]}]",6.181,"[МРСК СевКав ЛКК] Настройка тестового омнис Заказчика на тестовый стенд МА","2023-08-25T08:04:18.496854Z"
360,"1","2023-08-25T08:04:34.487052Z",805393,"[{""start"":20,""end"":65,""text"":""Выполнить импорт подтвержденных актов в Омнис"",""labels"":[""TITLE""]},{""start"":1,""end"":9,""text"":""МОЭСК МС"",""labels"":[""PROJECT""]},{""start"":12,""end"":19,""text"":""1177046"",""labels"":[""ID""]}]",14.523,"[МОЭСК МС] #1177046 Выполнить импорт подтвержденных актов в Омнис","2023-08-25T08:04:34.487103Z"
361,"1","2023-08-25T08:04:45.115021Z",18270,"[{""start"":21,""end"":74,""text"":""«МЛ - маршрутный лист не переходит в стаутс Исполнен»"",""labels"":[""TITLE""]},{""start"":0,""end"":6,""text"":""МОЭСК."",""labels"":[""PROJECT""]},{""start"":15,""end"":21,""text"":""19670 "",""labels"":[""ID""]}]",9.217,"МОЭСК. Задача #19670 «МЛ - маршрутный лист не переходит в стаутс Исполнен»","2023-08-25T08:04:45.115082Z"
362,"1","2023-08-25T08:04:55.171992Z",709604,"[{""start"":20,""end"":96,""text"":""Не работает отправка отбивок об успешной\/не успешной записи данных из АСУ МБ"",""labels"":[""TITLE""]},{""start"":12,""end"":19,""text"":""1039650"",""labels"":[""ID""]},{""start"":1,""end"":9,""text"":""МОЭСК МС"",""labels"":[""PROJECT""]}]",8.727,"[МОЭСК МС] #1039650 Не работает отправка отбивок об успешной/не успешной записи данных из АСУ МБ","2023-08-25T08:04:55.172045Z"
363,"1","2023-08-25T08:05:05.097478Z",736479,"[{""start"":20,""end"":70,""text"":""После обновления в ЦК пропала строка поиска пломбы"",""labels"":[""TITLE""]},{""start"":1,""end"":9,""text"":""МОЭСК МС"",""labels"":[""PROJECT""]},{""start"":12,""end"":19,""text"":""1080332"",""labels"":[""ID""]}]",8.593,"[МОЭСК МС] #1080332 После обновления в ЦК пропала строка поиска пломбы","2023-08-25T08:05:05.097538Z"
